id,temperature,soiling_ratio,voltage,current,module_temperature,efficiency,voltage_v,current_a,light_lux,temperature_c,power_w,fault_label
,,,,,,,25.24,0.01,73853,56.7,0.34,Open_Circuit
,,,,,,,31.5,3.12,15585,40,98.35,Dusted
,,,,,,,27.75,1.66,9348,57.9,46.17,Shaded
8646,2.25412828619546,0.515140948365757,9.2036208753491,2.32808022180777,8.21141128709578,0.445947228988722,18.02,2.59,30403,33.7,46.67,Normal
13606,27.1406072867179,0.536632978291618,25.4312840600192,1.60277073514286,28.4370983622736,0.487929315755136,18.68,7.56,96976,59.3,141.22,Normal
9356,25.7626795239216,0.936215284709172,0,1.44951955274625,36.3796485999189,0.527060876103839,25.4,1.2,5842,37,30.48,Shaded
,,,,,,,18.35,2.34,25103,36.4,42.96,Dusted
18585,0.411021894914894,0.492658070056288,3.96823447372418,3.63566725764921,13.4212984126127,0.488364895621419,27.33,1.55,13154,43.4,42.36,Shaded
4710,18.6970199881687,0.766249067854744,23.4527871514244,2.49468108990193,24.6222262127246,0.61762504822437,20.15,7.06,5979,62.2,142.26,Shaded
9075,39.4268346460721,0.53897249905097,23.1872482429292,0.303757587722855,45.4835821880875,0.445153264107001,26.42,5.93,24207,27.7,156.67,Dusted
5938,50.0282253477989,0.757410905693417,3.26064800875173,0.752257588944009,55.5246940389008,0.4821082118614,18.8,0.26,46861,33.6,4.89,Normal
,,,,,,,23.81,1.65,7725,58,39.37,Shaded
,,,,,,,18.77,0.08,61828,39,1.5,Open_Circuit
8625,24.2782017104116,0.625604529460266,12.1904062625398,2.27163651394705,28.9125245248163,0,23.51,1.45,25053,35,34.09,Dusted
,,,,,,,23.19,2.24,17928,38.9,51.97,Dusted
5705,30.5150507183013,0.753056288169939,0.307099822897023,3.93620870597109,32.7258043514356,0.524891223398319,32.4,4.67,27071,51.6,151.31,Dusted
,,,,,,,20.13,0.04,78481,46.6,0.84,Open_Circuit
14274,5.71701581239952,0.438312526349352,27.4307388415488,3.37819089498636,11.0703575599911,0.66654254157733,33.05,5.44,66489,62,179.79,Normal
17669,14.6784158279094,0.531439489245771,45.6036417611417,,20.1820355332542,0.499481399710993,32.88,6.35,18183,58.5,208.79,Dusted
11456,5.22351190022511,0.406059729178305,56.1879124195037,3.93091467895858,13.6972779791162,0.433489449446239,29.86,3.68,77277,32.8,109.88,Normal
,,,,,,,22.74,4.15,26039,51,94.39,Dusted
,,,,,,,18.92,2.49,5655,32.8,47.18,Shaded
,,,,,,,19.16,4.59,21145,25.1,87.87,Dusted
14245,39.3345671859674,0.662558395691277,0,1.49423625398639,44.5644998219777,0.487657601317423,25.05,5.93,42627,25.3,148.55,Normal
19449,9.474624396696,0.537442012823808,26.0371540505019,6.54496579554794,11.2841856386915,0.602263155043998,33.18,2.76,62642,38.8,91.58,Normal
,,,,,,,31.26,4.47,20903,35.9,139.65,Dusted
,,,,,,,34.42,0.06,75554,29.9,2.02,Open_Circuit
,,,,,,,27.82,0.13,65385,28.7,3.75,Open_Circuit
,,,,,,,21.83,0.04,40611,59.1,0.83,Open_Circuit
,,,,,,,26.25,0.14,79117,47,3.58,Open_Circuit
,,,,,,,27.88,1.75,3196,52.9,48.78,Shaded
,,,,,,,19.93,1.86,7904,30.1,37.08,Shaded
,,,,,,,29.15,3.18,20822,48.6,92.71,Dusted
17701,,0.459830429172844,58.5590300114437,3.5694184269582,31.3248616074637,0.555745640410813,27.46,1.41,40115,64.1,38.72,Normal
,,,,,,,15.32,3.74,13858,53.4,57.24,Shaded
13195,13.7969699205707,0.517951019427339,3.96335893168295,0.867686422536937,14.8763224175045,0.42662893096936,29.03,3.15,15318,20.8,91.44,Dusted
,,,,,,,29.38,2.26,12830,36.6,66.33,Shaded
10243,7.47347839166117,0.961222614941309,29.6153551189855,1.54406067786669,16.7856852757996,0.618427041812989,35.46,1.12,96497,46.2,39.72,Normal
10514,,0.524452461817145,18.3984464077349,2.27171686678677,34.985192137426,0.425994719203893,18.68,4.19,99964,44.6,78.27,Normal
612,37.4512132808426,0.433734290286022,9.36004768570592,2.28788455151326,35.9290510776214,0.299043124403243,32.94,6.04,26936,60.1,198.96,Dusted
5189,30.90099356068,0.831689081273786,6.61267430618929,1.27143321597322,34.7354158201062,0.483850334677012,33.95,1.29,85130,51.4,43.8,Normal
,,,,,,,24.6,2.53,6514,47.2,62.15,Shaded
,,,,,,,24.78,2.37,8774,52.9,58.73,Shaded
8296,,0.786354808398426,0,2.08429597458722,19.122869142611,0.551581260072794,23.78,1.89,69290,32.9,44.94,Normal
,,,,,,,31.68,4.73,15368,46.4,149.93,Dusted
,,,,,,,23.75,2.39,3978,44.5,56.7,Shaded
15694,60,,29.7194861219141,1.80548406788213,62.586082892389,0.631012645936321,21.17,5.73,32308,54.7,121.3,Normal
,,,,,,,16.25,0.09,54608,43.8,1.49,Open_Circuit
,,,,,,,22.59,0.06,46542,26.4,1.31,Open_Circuit
19567,8.73815282639709,0.790681793711257,0,2.4946502798786,7.91644871126509,0.748338450861858,26.73,2.64,14272,56.5,70.57,Shaded
,,,,,,,19.86,4.45,16906,55,88.32,Dusted
,,,,,,,20.55,2.7,9467,37.6,55.4,Shaded
,,,,,,,21.72,1.63,13566,36.5,35.38,Shaded
5319,38.1704198155415,0.503091393153688,,0.295386670093326,42.4973576785067,0.538797322734688,37.7,6.55,86203,28.5,246.94,Normal
8700,20.0866887337743,0.768880855729343,0,2.02675857094021,27.2002428397963,0.454934507653991,26.38,3.57,46448,50,94.18,Normal
,,,,,,,19.2,0.04,38608,31.2,0.76,Open_Circuit
4927,36.124066800437,0.632999908636008,24.8805561806752,2.46487863147427,38.8755874605087,0.447238961666292,28.8,3.17,73081,56.2,91.3,Normal
,,,,,,,16.6,0.04,33530,34.4,0.71,Open_Circuit
10691,33.8417380704838,0.829941622230242,0,1.44913547641801,38.8171979381022,0.484060304849305,23.56,0.24,14502,31.2,5.65,Shaded
,,,,,,,27.31,0.15,74811,58.9,4.09,Open_Circuit
1363,22.1317278778141,0.710425115697524,13.4529447722335,1.93085806043427,24.0962900165779,0.478408325616796,30.17,1.52,22721,21.9,45.86,Dusted
,,,,,,,20.78,0.05,82519,54.8,1.14,Open_Circuit
3679,21.0198216940989,0.804761604760197,12.3958045757531,,26.4302370264634,0.562247697946082,21.18,0.04,57199,57.7,0.85,Open_Circuit
13349,,0.571177369192328,0,1.23228272907776,32.3015957999372,0.324888615682111,19.43,6.79,32086,27.7,131.93,Normal
15780,17.9151734320542,0.583090464322569,2.19831846269306,,22.4951499693176,0.586802866051244,24.04,5.62,17131,36.1,135.1,Dusted
3914,22.1243373740644,0.900710981893739,0,0.0470265174263556,29.5674626072242,0.417446174313638,32.75,0.4,16325,57.5,13.1,Dusted
1321,26.5367420020455,,8.09858475967882,0.532532082652285,32.8401275253595,0.411387747982541,37.51,3.57,22117,47.5,133.91,Dusted
3174,23.7531057493823,0.599031000932214,14.0934091068712,1.99245812329837,,0.527302097850655,32.15,2.34,33926,32.5,75.23,Normal
,,,,,,,25.52,0.05,67072,34.4,1.26,Open_Circuit
,,,,,,,17.64,0.11,70394,55.8,2.02,Open_Circuit
18145,5.21018670174927,0.482134585979829,2.49539242980416,1.06562930009566,10.3118290421521,0.501202718967059,24.05,0.28,26987,42.5,6.73,Dusted
6652,,0.600876206062421,29.6304658082423,0.658040563600966,25.6694360334954,0.433206422622122,33.71,4.69,16327,37.2,158.1,Dusted
13805,33.3982199485216,0.98452456415134,25.8956064934635,1.27137195067582,36.8733736684156,0.606895193137638,32.01,5.21,87984,28.9,166.77,Normal
1186,23.6768936263951,0.727837927671686,0,2.38310864892241,27.3793930881643,0.525974030031208,24.47,1.73,19237,29,42.33,Dusted
19995,16.868428491268,0.738911181345464,12.1477113318285,3.0053550250523,26.2068098080757,0.664906611381276,28.95,2.99,35007,24.4,86.56,Normal
18123,18.1795168728774,0.449117166709798,7.44151151521419,0.40966407705437,,0.449312833667883,25.39,0.68,36764,29.4,17.27,Normal
,,,,,,,26.74,0.06,34790,58.4,1.56,Open_Circuit
13028,17.9955714469951,,0,1.95753488075894,17.2173859257113,0.463611704535454,29,1.86,90011,31.6,53.94,Normal
,,,,,,,32.16,0.09,38266,31,2.96,Open_Circuit
,,,,,,,25.05,0.14,88695,43.9,3.55,Open_Circuit
,,,,,,,20.91,0.08,81576,30.3,1.62,Open_Circuit
13567,5.78907175554189,,0,1.72393970873672,10.0438126545074,0.527988914312613,19.41,5.55,35871,36.7,107.73,Normal
6697,10.2355007382689,0.645199093404009,16.1921721377575,0.0231766993991162,15.5513489710125,0.421599863634179,33.26,6.14,98723,35.6,204.22,Normal
,,,,,,,28.77,2.42,21865,48.2,69.63,Dusted
8346,40.5653147821675,0.766930761323052,14.5420633198666,0.444595986485239,43.8204520922276,0.405787815593651,34.7,4.25,34153,56.1,147.48,Normal
,,,,,,,22.44,2.49,11215,28.6,55.92,Shaded
16164,16.6885545881758,,53.4374881798236,,23.0009897609865,0.654502013828834,37.2,5.67,6660,63.4,210.92,Shaded
18873,22.6683030306619,0.507307731398962,23.8173392045439,2.72568961099045,,0.431937149555281,27.29,0.64,65583,41.4,17.47,Normal
1247,33.8731642984428,0.63359226775964,20.84868537766,0.448347652054588,39.8433502206188,0.42786454260485,30.93,6.26,28342,58.3,193.62,Dusted
3524,,0.4289744748988,37.7195147739483,0.878139722284835,21.2558720795869,0.360986521873665,33.55,3.82,64646,64.2,128.16,Normal
,,,,,,,19.33,0.08,66581,47.3,1.63,Open_Circuit
18785,34.170174888901,0.654843405306063,15.8213299358676,,35.6444226589277,0.430866887251004,35.31,1.15,11060,62.2,40.61,Shaded
8208,,0.690070172466888,6.60694039346953,0.185536516096702,23.9291089398311,0.484419299417545,23.84,0.45,84154,60,10.73,Normal
11613,19.8230015059187,0.776440722374089,4.6479424508003,1.13880297981006,25.3113787200643,0.452828873507393,32.36,1.02,27050,31.8,33.01,Dusted
,,,,,,,29.75,0.04,69036,51.6,1.33,Open_Circuit
1246,16.0003135886508,0.419301750178046,0,,22.81397276067,0.516080269959725,32.17,1.62,5045,21.8,52.12,Shaded
16544,1.36671986167603,0.717559938850471,17.7064202001356,0.095547082017804,5.98923787058035,0.513148279372646,29.61,5.61,92104,52.3,166.11,Normal
11681,21.5757952677557,0.948168221849503,45.10977336343,0.259800152782698,28.8776187712355,0.629496110723565,33.09,2.46,96934,64.5,81.4,Normal
,,,,,,,27.91,3.35,17413,39.2,93.61,Dusted
482,44.5773116430288,0.614304768437736,45.9297496400286,0.331363144695512,51.5010933539636,0.418980237864039,37.94,2.99,95886,51.7,113.44,Normal
,,,,,,,18.17,0.01,84910,48.6,0.1,Open_Circuit
,,,,,,,29.16,4.33,23948,56.4,126.12,Dusted
13694,29.617740274958,0.894601159716474,31.4054603584081,,34.6790204526099,0.809197320505773,19.67,1.49,33747,34.9,29.31,Normal
13447,44.2026116461043,0.551702025827139,0,1.37756880181863,45.7321244613178,0.471752964886342,24.55,7.04,36936,37.8,172.83,Normal
13363,26.7634424151485,0.990912322042383,0,1.24002835622883,27.6077960407883,0.722567123417121,26.07,4.48,90469,58,116.79,Normal
4886,41.1161273781589,,0.338947397046331,1.23311924857801,45.1836589752007,0.473419673842813,31.65,1.37,3385,21.5,43.36,Shaded
13680,4.86766551770105,0.843726052227663,13.5183841210368,2.70313745844882,,0.731790514013975,34.72,1.62,80212,44.7,56.25,Normal
19026,20.8274344273189,0.477744254712453,16.2450118884244,1.2325791200131,30.2467542211542,0.559394709961349,24.33,4.4,15834,21.8,107.05,Dusted
1335,25.4898568848374,0.69120254678669,25.3554934812537,3.61792013526457,26.054425235529,0.740683186611684,37.98,4.87,35700,31.2,184.96,Normal
,,,,,,,25.08,1.72,10305,42.5,43.23,Shaded
,,,,,,,23.44,2.04,5178,39.8,47.8,Shaded
5478,9.93035322717775,0.761732259065955,42.3251579687229,4.11226229994641,10.6665334139344,0.608031968279795,34.4,0.84,81043,27.9,28.9,Normal
18444,20.4130162532347,0.935915072231673,13.1415367100186,0.572511260934292,18.4487970836239,0.795350352532785,37.47,3.83,74060,38.6,143.51,Normal
6361,32.2457779114247,0.690502370068914,,0.822468381709538,40.3596640257572,0.679180654922673,31.11,1.03,72470,47.6,32.04,Normal
2936,49.3454082366673,0.487071687736315,0,2.59110947334934,56.2101338906007,0.457140299122986,25.95,0.61,64151,56,15.83,Normal
,,,,,,,15.43,1.75,11036,39.9,26.96,Shaded
,,,,,,,18.71,3.79,10203,55.5,70.98,Shaded
16416,39.0085787849425,,17.4182662753716,0.346318383940475,39.453403590638,0.425420213395714,35.05,6.7,46955,61.9,234.83,Normal
,,,,,,,28.78,4.44,18562,38.3,127.71,Dusted
3600,27.3032706157754,0.754885250656411,39.5262525510316,1.09514302243567,34.2231262231899,0.62399660765764,21.44,3.12,72490,58.5,66.89,Normal
,,,,,,,27.13,0.14,32772,32.3,3.9,Open_Circuit
,,,,,,,30.14,0.02,79461,36.7,0.73,Open_Circuit
9647,17.3429850617405,0.842358352852238,25.2684208352634,4.14610030505662,22.5601258425774,0.668582093766206,27.79,4.99,24108,26,138.67,Dusted
,,,,,,,24,4.24,25461,40.5,101.65,Dusted
9042,21.3991069547197,0.4096063496745,28.8735683229288,0.529666973202222,26.9447586578816,0.373217929030011,22.88,8,41657,35.2,183.04,Normal
1209,19.2666934241114,0.854690383081815,0,1.87004064012413,26.2253121764327,0.61027903613097,31.13,1.36,4682,38.6,42.34,Shaded
,,,,,,,21.31,3.83,7768,45.8,81.57,Shaded
,,,,,,,32.33,0.06,36276,58,1.95,Open_Circuit
,,,,,,,27.74,3.49,7005,31.3,96.78,Shaded
16836,16.7979449589506,0.694600866616912,8.09700081169634,2.73741034861307,25.2611397164911,0.682943759914248,19.1,0.67,88456,44.7,12.8,Normal
,,,,,,,18.4,0.01,31190,59.9,0.12,Open_Circuit
16306,40.3190503981518,,0,2.73997839420837,50.4134635805312,0.37425599496615,32.49,1.05,93406,50.3,34.11,Normal
14774,38.0409671447129,0.592185679939332,59.5688395209578,1.62405802086008,40.1878906222279,0.496542167522242,20.03,7.37,9166,36.1,147.62,Shaded
12715,19.3598709306219,0.565103431728405,37.6202971354273,0.625647782271044,29.0143245026965,0.466005054526455,21.51,7.45,40428,23.1,160.25,Normal
,,,,,,,19.3,0.03,65694,43.7,0.57,Open_Circuit
1719,30.6065413997078,0.61559771635057,13.246762296427,1.08958349898152,39.8020025479337,0.411480706438736,18.71,7.43,67870,55.5,139.02,Normal
,,,,,,,18.62,0.13,57725,37.7,2.37,Open_Circuit
19086,45.0843390417892,0.43266783535543,28.0265509809623,1.64561296048043,49.8762407441053,0.512976970481688,31.33,5.37,8443,60.9,168.24,Shaded
19814,33.7540042447964,0.469888413028406,,1.52359359849824,36.8336135728671,0.532774011634293,35.17,3.93,13990,42.1,138.22,Shaded
2506,15.7880885122065,0.998318499101728,16.1670496552164,4.74565790016131,20.9020942617515,0.763373655380364,30.77,4.54,45505,26.3,139.7,Normal
16310,17.8456645579198,0.861276960247219,0,2.88802170455492,23.6247490510629,0.502508879244713,18.63,0.83,88517,20.7,15.46,Normal
18804,20.1766302624352,0.744962405323382,0,,26.065925145132,0.405030026669984,34.28,2.29,42693,57.1,78.5,Normal
14847,24.6214387837008,0.756107591234858,24.9839586882654,1.22368566508003,25.7982227991481,0.478091751955937,27.85,0.69,29018,48.4,19.22,Dusted
,,,,,,,26.03,2.22,5069,47.8,57.71,Shaded
12218,21.8786430195461,0.876979341475227,19.8105586442484,0.796399631699689,27.6484704442163,0.496089505300249,30.82,1.4,90234,32.6,43.15,Normal
1712,24.2237071016256,0.561825655907153,28.4716665215124,3.38608229589775,25.8712118895385,0.494375727193251,27.97,6.63,23019,39.5,185.44,Dusted
,,,,,,,17.46,3.22,12431,48.7,56.3,Shaded
14561,24.9338872062197,0.666330732241485,37.4699626917866,1.28110273386655,30.7646500122718,0.427429575355783,37.63,2.58,98159,30.3,97.09,Normal
12347,9.5574349426852,0.873594279229772,36.5040229339234,3.93080895388164,15.1134772030399,0,28.51,6.46,75662,63.6,184.17,Normal
5428,6.98530174359394,0.424388684066091,0,2.12159393483003,9.68388190228929,0.538844519698254,31.53,6.48,72076,61.9,204.31,Normal
,,,,,,,29.93,0.07,70261,33.9,1.99,Open_Circuit
,,,,,,,18.61,3.94,8399,32.4,73.38,Shaded
559,35.437589806719,0.736151030720735,,0.0932910194855812,37.2881659383498,0.383135276568269,32.33,6.8,49374,23.6,219.84,Normal
,,,,,,,34.96,0.06,88738,28.7,1.96,Open_Circuit
15375,39.057075684567,0.419480614139668,52.867199192357,2.33840831355795,42.8599679691628,0.449321881405355,32.29,0.08,42359,21.7,2.58,Open_Circuit
8675,21.1415839096318,0.65029808198731,2.43690842732075,1.97493448996287,24.4657396764687,0.468347875670585,24.71,1.81,80785,46.7,44.73,Normal
,,,,,,,23.1,0.15,76590,33.4,3.4,Open_Circuit
,,,,,,,25.9,2.76,16118,37.9,71.48,Dusted
15290,32.3030761739785,0.985170390903495,8.56205345151091,1.20017258795748,34.2211159487943,0,19.2,7.02,72271,31.8,134.78,Normal
16942,21.8280264073819,0.571373743409977,9.13094139805021,0.478861316303392,,0.415944728668211,22.33,6.25,44676,32,139.56,Normal
,,,,,,,15.37,0.04,46884,25.1,0.68,Open_Circuit
,,,,,,,24.85,0.13,61856,41.5,3.27,Open_Circuit
2844,1.24418262972403,0.840546309817807,0,2.4031426627744,2.88064734030992,0,34.69,5.68,39337,33.1,197.04,Normal
,,,,,,,29.97,0.09,48558,33.4,2.64,Open_Circuit
,,,,,,,28.89,3.78,17488,28.3,109.06,Dusted
11837,14.4155834903365,0.731727054060926,0,2.76482397059208,17.0049525185428,0.623688681484931,28.02,3.36,38761,48.7,94.15,Normal
16868,21.5097233589142,0.442905391610931,0,1.85282347630901,26.1738043624544,0.461589534045593,22.34,4.97,87197,43.8,111.03,Normal
5641,40.6555537450381,0.830495902519068,31.6348605825806,1.00087552267371,49.6408475033612,0.373448454608769,28.49,6.81,59580,32.9,194.02,Normal
,,,,,,,34.66,0.12,64576,56,4.21,Open_Circuit
2320,23.6124972083625,0.57826612123061,22.6726809711304,1.10777022355952,30.3076267525431,0.46331185054124,20.16,4.96,10269,25.1,99.99,Shaded
,,,,,,,18.53,2.07,9323,39.5,38.41,Shaded
,,,,,,,29.22,2.9,6199,43.2,84.84,Shaded
5220,37.0210489987223,0.895292545579057,56.4021452083278,1.7641724304694,37.6714197452353,0.596098932075522,33.76,4.78,91348,31.1,161.37,Normal
,,,,,,,18.05,3.38,4239,51.3,61.05,Shaded
8571,24.976986519107,0.947813168236544,0,3.21210923531763,23.5162181353095,0.663327311890409,28.22,1.26,63982,47,35.56,Normal
,,,,,,,16.38,0.01,47360,54.7,0.2,Open_Circuit
2276,44.9600876037943,0.876796913441374,0,0.0953521052069104,47.5556753654368,0.433085668102799,23.27,3.09,56701,20.9,71.9,Normal
,,,,,,,31.11,0.1,85069,49.6,3.14,Open_Circuit
11444,22.3750901228289,0.876078171375819,0,0.622540072790612,35.0962391981321,0.522386677906169,28.07,2.88,80102,48.1,80.84,Normal
1019,29.827994227882,0.85781724394876,0,,32.029267493577,0.720161828112203,32.74,1.91,77506,46.3,62.53,Normal
6523,9.23632812212642,0.740812616817153,22.6769403783812,0.887450557850523,16.4243969033568,0.547010403123098,27.1,4.98,46564,37.2,134.96,Normal
,,,,,,,15.68,0.1,31507,26,1.52,Open_Circuit
4300,47.0382675409614,0.767450286125354,17.7855716899577,1.30328491899162,49.7787777117112,0.495040915177918,36.32,7.69,11010,37.8,279.3,Shaded
6196,34.0006489704131,0.560181377559547,26.473912388723,3.00260743640661,38.2138025093533,0.644050007110945,25.3,0.85,77617,61.5,21.5,Normal
6776,33.123113599872,0.564037629710599,3.26799956537516,1.12295611820854,43.6155297581111,0.41691831208395,20.9,7.92,48709,22.9,165.53,Normal
4125,28.1301326216955,0.550955466850108,0,0.554461643707077,37.2574201339805,0.432273506618228,18.81,4.9,67263,58.3,92.17,Normal
,,,,,,,30.25,0.03,47890,37.4,0.96,Open_Circuit
,,,,,,,25.61,2.04,27064,33,52.23,Dusted
,,,,,,,16.88,0.05,78851,55.4,0.92,Open_Circuit
17118,15.8565172508528,0.784162704766074,0,1.62846035380109,18.3958761520367,0.531202450870505,27.37,1.65,91016,59.1,45.16,Normal
16910,14.0797976599325,0.475894096075222,30.1021948704861,4.61992035866385,17.0397122911678,0.341447705612468,26.95,2.85,66764,21.9,76.81,Normal
,,,,,,,24.86,0.13,84762,43.1,3.34,Open_Circuit
13982,13.4500379536663,0.419620737189083,23.3200279506133,,23.968097862735,0.489095779294601,25.98,3.25,54928,33.9,84.44,Normal
5137,33.1464167529826,0.69151757691107,0,2.23004710136002,38.9170156051031,0.596238404794029,28.1,4.69,18740,36.8,131.79,Dusted
,,,,,,,25.2,0.13,79518,43.2,3.24,Open_Circuit
,,,,,,,28.33,0.09,37004,31,2.56,Open_Circuit
8774,24.5684300876658,0.775455399880912,29.5632294615214,1.62081459868458,26.2636010278291,0.470101963941857,37.02,3.78,64102,49.5,139.94,Normal
,,,,,,,22.46,2.05,16287,29.5,46.05,Dusted
17915,,0.990198381628963,21.9201828908284,3.95279236268181,,0.723546854925066,37.61,7.06,45703,31,265.53,Normal
975,,0.813255040650317,28.5037856839441,1.26054538878006,39.5598133185761,0.375077285518471,28.66,6.35,23143,20.8,181.99,Dusted
3969,0,0.940110772661008,0,1.43231343619232,4.94393385689285,0.445777645690996,28.63,2.53,31984,31.1,72.43,Normal
,,,,,,,26.47,2.92,4575,27.4,77.27,Shaded
14639,29.8242573549141,0.813561446117542,,2.12674014330814,,0.693488752630064,24.26,1.87,40697,31.4,45.37,Normal
14211,18.0276272276494,0.803179846829487,36.5772622743533,2.74427295487007,24.2238629969878,0.409296933455477,19.56,2.97,97005,55.6,58.09,Normal
18247,28.2949656231972,0.75425967418223,5.77709562630498,1.63548293995869,39.3592046899335,0.63605418793352,29.57,4.7,74260,23.4,138.98,Normal
8295,25.2753638384921,0.564847453821069,15.1523289712432,1.93454480052007,28.9525573526189,0.403400469024793,28.08,1.87,75571,58.6,52.51,Normal
1168,25.2666610820651,0.958096579032757,57.1209396843111,2.9020140944561,25.5541399108958,0.639261430765913,21.92,6.27,55859,33.9,137.44,Normal
